repo,file_path,language,framework,matched_keywords,html_url
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Safety/SafetyLogDetailView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @Binding; VStack; HStack; ViewBuilder; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Safety/SafetyLogDetailView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Safety/SafetyLogFilterButton.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @Binding; HStack; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Safety/SafetyLogFilterButton.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Safety/SafetyMapMarker.swift,Swift,SwiftUI,import SwiftUI,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Safety/SafetyMapMarker.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Safety/SafetyMapView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @Binding; VStack; HStack; ZStack; ForEach(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Safety/SafetyMapView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Safety/SafetyView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack; VStack; HStack; ZStack; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Safety/SafetyView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Safety/SafetyViewFilterScrollView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @Binding; HStack; ForEach(; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Safety/SafetyViewFilterScrollView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Safety/SafetyViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Safety/SafetyViewModel.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/SceneDelegate.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/SceneDelegate.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/TabBarController.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit; UIViewController; UIView; UITabBarController; viewDidLoad(),https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/TabBarController.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Today/Tiles/Weather Tile/TodayWeatherTileView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Today/Tiles/Weather Tile/TodayWeatherTileView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Today/TodayTileAttributes.swift,Swift,SwiftUI,import SwiftUI; View {; some View,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Today/TodayTileAttributes.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Today/TodayTileLayout.swift,Swift,SwiftUI,import SwiftUI; View {; some View,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Today/TodayTileLayout.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Today/TodayTileView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; ZStack; ViewBuilder; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Today/TodayTileView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Today/TodayView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; NavigationStack; VStack; ForEach(; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Today/TodayView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Utils/DepthButtonStyle.swift,Swift,SwiftUI,import SwiftUI; View {; some View; ZStack; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Utils/DepthButtonStyle.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Utils/UIDevice+Extensions.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Utils/UIDevice+Extensions.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Utils/UIImage+Extensions.swift,Swift,UIKit,import UIKit; UIImageView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Utils/UIImage+Extensions.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Utils/UIScrollView+GestureRecognizer.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UIScrollView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Utils/UIScrollView+GestureRecognizer.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Utils/UIStackView+Extensions.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIStackView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Utils/UIStackView+Extensions.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Utils/UIView+Extensions.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; addSubview(; NSLayoutConstraint,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Utils/UIView+Extensions.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Utils/UIViewController+Extensions.swift,Swift,UIKit,import UIKit; UIViewController; UIView; addSubview(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Utils/UIViewController+Extensions.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Utils/View+Extension.swift,Swift,SwiftUI,import SwiftUI; View {; some View; @Binding; VStack; ZStack; ViewBuilder; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Utils/View+Extension.swift
ChatSecure/ChatSecure-iOS,ChatSecure/LaunchScreen.storyboard,Storyboard/xib,UIKit (Storyboard/XIB),<tableView; <connections>; customClass=,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecure/LaunchScreen.storyboard
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Categories/UINavigationController+ChatSecure.swift,Swift,UIKit,import UIKit; UIViewController; UIView; UINavigationController,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Categories/UINavigationController+ChatSecure.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Categories/UIViewController+ChatSecure.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIViewController; UIView,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Categories/UIViewController+ChatSecure.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Controllers/OTRAccountSignalEncryptionManager.swift,Swift,UIKit,import UIKit,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Controllers/OTRAccountSignalEncryptionManager.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Controllers/OTROMEMOSignalCoordinator.swift,Swift,UIKit,import UIKit,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Controllers/OTROMEMOSignalCoordinator.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Controllers/OTRSignalEncryptionHelper.swift,Swift,UIKit,import UIKit,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Controllers/OTRSignalEncryptionHelper.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Controllers/OTRSignalStorageManager.swift,Swift,UIKit,import UIKit,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Controllers/OTRSignalStorageManager.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Controllers/OTRSplitViewCoordinator.swift,Swift,UIKit,UIViewController; UIView; UINavigationController,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Controllers/OTRSplitViewCoordinator.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Controllers/ShareController.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIViewController; UIView,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Controllers/ShareController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Model/ServerCapabilityInfo.swift,Swift,UIKit,import UIKit,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Model/ServerCapabilityInfo.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Model/Yap Storage/OTRXMPPRoom.swift,Swift,UIKit,import UIKit,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Model/Yap Storage/OTRXMPPRoom.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/OTRAppDelegate.swift,Swift,UIKit,import UIKit; UINavigationController,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/OTRAppDelegate.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Utilities/DefaultTheme.swift,Swift,UIKit,UIViewController; UIView,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Utilities/DefaultTheme.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Utilities/UIAlertController+ChatSecure.swift,Swift,UIKit,import UIKit,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Utilities/UIAlertController+ChatSecure.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Utilities/UIViewControllerPreview.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit; UIViewController; UIView,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Utilities/UIViewControllerPreview.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/AccountDetailViewController.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIViewController; UIView; UITableView; viewDidLoad(); addSubview(,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/AccountDetailViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/KeyManagementViewController.swift,Swift,UIKit,import UIKit; UITableView; viewDidLoad(),https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/KeyManagementViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/MaybeLaterViewController.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIViewController; UIView; UILabel; viewDidLoad(); storyboard; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/MaybeLaterViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/OTRComposeGroupViewController.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIViewController; UIView; UITableView; UICollectionView; viewDidLoad(); IBOutlet; IBAction; NSLayoutConstraint,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/OTRComposeGroupViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/OTRLogListViewController.swift,Swift,UIKit,UIViewController; UIView; UITableView; viewDidLoad(); storyboard; addSubview(,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/OTRLogListViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/OTRMessagesCollectionViewFlowLayout.swift,Swift,UIKit,UICollectionView,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/OTRMessagesCollectionViewFlowLayout.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/OTRMessagesViewController+RoomOperations.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; addSubview(,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/OTRMessagesViewController+RoomOperations.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/OTRMessagesViewController+SupplementaryViews.swift,Swift,Mixed (SwiftUI + UIKit),View {; UIView; UICollectionView,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/OTRMessagesViewController+SupplementaryViews.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/OTRRoomOccupantsViewController.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIViewController; UIView; UITableView; UIButton; UIImageView; viewDidLoad(); storyboard; IBOutlet,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/OTRRoomOccupantsViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/OTRStorageUsageViewController.swift,Swift,UIKit,viewDidLoad(),https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/OTRStorageUsageViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/Onboarding/EnablePushViewController.swift,Swift,UIKit,import UIKit; UIViewController; UIView; UIButton; viewDidLoad(); IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/Onboarding/EnablePushViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/Onboarding/OTRWelcomeViewController.swift,Swift,UIKit,import UIKit; UIViewController; UIView; UIButton; UIImageView; viewDidLoad(); IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/Onboarding/OTRWelcomeViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/Onboarding/ServerCapabilitiesViewController.swift,Swift,UIKit,import UIKit; UIViewController; UIView; UITableView; viewDidLoad(); addSubview(,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/Onboarding/ServerCapabilitiesViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/Previews/OTRInviteViewController_Previews.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; some View; PreviewProvider; UIViewController; UIView,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/Previews/OTRInviteViewController_Previews.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/View Controllers/PurchaseViewController.swift,Swift,UIKit,import UIKit; UIViewController; UIView; UIButton; UINavigationController; viewDidLoad(); storyboard; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/View Controllers/PurchaseViewController.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/AddFriendsView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UILabel; UIButton; UIImageView; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/AddFriendsView.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/HTMLPreviewView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UILabel; UIImageView; IBOutlet,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/HTMLPreviewView.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/MediaDownloadView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UILabel; UIButton; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/MediaDownloadView.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/OMEMODeviceFingerprintCell.swift,Swift,UIKit,import UIKit; UILabel; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/OMEMODeviceFingerprintCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/OTRBuddyInfoCheckableCell.swift,Swift,UIKit,import UIKit; UITableView; UIImageView; addSubview(,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/OTRBuddyInfoCheckableCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/OTRComposeGroupBuddyCell.swift,Swift,UIKit,import UIKit; UICollectionView; UILabel; UIButton; UIImageView; IBOutlet; IBAction; layoutSubviews(),https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/OTRComposeGroupBuddyCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/OTRMessageNewDeviceCell.swift,Swift,Mixed (SwiftUI + UIKit),View {; UILabel; UIButton; UIImageView; IBOutlet; IBAction; layoutSubviews(),https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/OTRMessageNewDeviceCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/OTRMessageUnknownSenderCell.swift,Swift,Mixed (SwiftUI + UIKit),View {; UIView; UILabel; UIImageView; IBOutlet; IBAction; layoutSubviews(); UIStackView,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/OTRMessageUnknownSenderCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/OTRUsernameCell.swift,Swift,UIKit,import UIKit; UITableView; UILabel; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/OTRUsernameCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/PushAccountTableViewCell.swift,Swift,UIKit,import UIKit; UILabel; IBOutlet,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/PushAccountTableViewCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/ServerCapabilityTableViewCell.swift,Swift,UIKit,import UIKit; UITableView; UILabel; UIButton; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/ServerCapabilityTableViewCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/SingleButtonTableViewCell.swift,Swift,UIKit,import UIKit; UITableView; UIButton; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/SingleButtonTableViewCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/TwoButtonTableViewCell.swift,Swift,UIKit,import UIKit; UITableView; UIButton; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/TwoButtonTableViewCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/UserInfoProfileCell.swift,Swift,UIKit,import UIKit; UITableView; UILabel; UIImageView; IBOutlet,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/UserInfoProfileCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/Cells/XMPPAccountCell.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UITableView; UILabel; UIButton; IBOutlet; IBAction,https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/Cells/XMPPAccountCell.swift
ChatSecure/ChatSecure-iOS,ChatSecureCore/Classes/Views/JoinRoomView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UILabel; UIButton; IBOutlet; IBAction; layoutSubviews(),https://github.com/ChatSecure/ChatSecure-iOS/blob/HEAD/ChatSecureCore/Classes/Views/JoinRoomView.swift
